job_id,priority
766964,19540
766965,10917
766966,10917
766967,10917
766969,10917
766970,10326
766971,10917
766974,10326
766975,10917
766976,12489
766977,10917
766978,10917
766979,10917
766980,34071
766981,10917
766982,34071
766984,34071
766985,12489
766987,34071
766988,12489
766989,34071
766990,10326
766991,15390
766995,115745
766996,10326
766997,10326
766998,27682
766999,115745
767000,12489
767001,12489
767002,10326
767003,10326
767004,10326
767006,20338
767007,10326
767008,10326
767009,10917
767010,59041
767011,15390
767012,10326
767013,10326
767014,10917
767015,115745
767016,10326
767017,10326
767019,10326
767020,10326
767021,10326
767022,10917
767023,10917
767024,10326
767025,10326
767026,10326
767027,10326
767028,10326
767029,10326
767030,10326
767031,10326
767032,10917
767033,38220
767034,10326
767035,12489
767036,10326
767037,10326
767038,10326
767039,10917
767040,12489
767041,10326
767042,10917
767043,10326
767044,59041
767045,10917
767047,10917
767048,10326
767049,10917
767050,10917
767051,10917
767052,10917
767053,10326
767055,12489
767057,10917
767058,10326
767059,10326
767060,10326
767061,10917
767062,12489
767063,10326
767064,10917
767065,10326
767066,10917
767068,10326
767069,10326
767070,10326
767071,10917
767072,10326
767073,10917
767074,10326
767075,10326
767076,10326
767077,10326
767079,13793
767078,13793
767080,10326
767081,10326
767082,10917
767083,10326
767084,10917
767085,10917
767086,10326
767087,10326
767088,10917
767089,10326
767090,10326
767091,10326
767092,10326
767093,10326
767094,10326
767095,10326
767096,38220
767097,10326
767098,38220
767099,10326
767100,10326
767101,10326
767102,10326
767103,10326
767104,10326
767105,10326
767109,10326
767113,10326
767114,13793
767115,13793
767116,10326
767117,10326
767118,34071
767120,10326
767119,34071
767121,34071
767122,34071
767124,12489
767125,10917
767126,10917
767128,10326
767129,10917
767130,75896
767133,12192
767134,10917
767135,10326
767136,10917
767137,10326
767141,10917
767142,10917
767143,10917
767144,75896
767145,10326
767146,10326
767147,10326
767148,10326
767149,10326
767150,75896
767152,75896
767154,75896
767155,75896
767157,12489
767158,75896
767161,10326
767163,13765
767164,135811
767165,11898
767166,10326
767167,75896
767168,10326
767169,10326
767170,10326
767171,10917
767172,75896
767173,10917
767174,10326
767175,75896
767176,10326
767177,10326
767178,10326
767179,75896
767181,15390
767182,11898
767183,11898
767184,10326
767185,10326
767187,75896
767188,10326
767190,10326
767191,15390
767192,15390
767193,15390
767194,15390
767195,10326
767196,10326
767197,15390
767198,10326
767199,115745
767200,10326
767201,10326
767202,10326
767205,13793
767206,13793
767207,15390
767209,10326
767210,15390
767213,34071
767214,10326
767215,34071
767216,10326
767217,13793
767218,13793
767219,10326
767220,10917
767222,15390
767223,10326
767228,12489
767230,10326
767231,10326
767232,10326
767233,10326
767234,13793
767235,13793
767236,10326
767239,10917
767241,59041
767243,10326
767245,10326
767246,13793
767247,13793
767250,10326
767251,10326
767252,12489
767253,75896
767255,13793
767254,13793
767257,10326
767259,15390
767260,10326
767261,10326
767262,12489
767264,10326
767267,10326
767268,15390
767269,10210
767271,27682
767272,10326
767273,10326
767274,17901
767275,15390
767277,10326
767279,15390
767280,13793
767281,13793
767282,10326
767283,13537
767284,10326
767285,17901
767287,10326
767288,10210
767289,10326
767290,17901
767291,10326
767292,10326
767294,10326
767295,10210
767296,10326
767297,10801
767299,10917
767300,10326
767301,10326
767302,10326
767307,15390
767308,10326
767309,10210
767311,27682
767312,10210
767315,15390
767316,10326
767317,10210
767318,10326
767320,10210
767321,10326
767322,10210
767323,10210
767324,10210
767325,10210
767326,10326
767328,10801
767329,10801
767330,10801
767331,10801
767332,13793
767333,13793
767334,27682
767335,15390
767336,10326
767337,15390
767338,10326
767339,10326
767341,10801
767342,13793
767343,13793
767344,15390
767345,10801
767346,10326
767347,10210
767348,10801
767349,10326
767351,10326
767353,15390
767354,10326
767356,15390
767358,10801
767359,10801
767360,10801
767361,10326
767363,13793
767362,13793
767364,15390
767365,10801
767366,10326
767367,10326
767368,10801
767369,10326
767370,10326
767371,10326
767372,10801
767373,12489
767374,10326
767375,10326
767376,10326
767377,10326
767379,12489
767381,10326
767383,10326
767384,27682
767385,10917
767387,75896
767388,27682
767389,10801
767390,12489
767391,10801
767392,10801
767393,31011
767394,10326
767395,27682
767396,10326
767397,10801
767399,15390
767400,12489
767401,10801
767403,27682
767404,27682
767407,12489
767408,10326
767409,10326
767410,38220
767411,27682
767412,38220
767413,10326
767414,10326
767415,15390
767416,59041
767417,27682
767418,10326
767419,10326
767420,12489
767421,12489
767422,10801
767423,13793
767424,13793
767425,27682
767426,12489
767428,10326
767429,10326
767430,12489
767431,10326
767433,10326
767434,10917
767435,10917
767436,10801
767437,12489
767438,10725
767439,15390
767440,15390
767442,15390
767443,38220
767444,12489
767445,27682
767446,12489
767448,10326
767450,12489
767451,10326
767452,10725
767453,10326
767454,10326
767455,10725
767456,10326
767457,12489
767458,10326
767459,10326
767460,15390
767461,10326
767462,15390
767465,19540
767466,59041
767467,10326
767468,10326
767470,10326
767471,15390
767472,10326
767473,10326
767474,10326
767475,10326
767476,10725
767478,15390
767479,10326
767480,10326
767481,10326
767482,12489
767485,10326
767487,10326
767490,10326
767491,10326
767492,10725
767493,10725
767494,10326
767497,12489
767499,15390
767501,15390
767502,10326
767503,12489
767504,10326
767505,12489
767506,12489
767507,15390
767508,10917
767509,10917
767510,15390
767512,10326
767514,10326
767515,10917
767516,10326
767517,10801
767518,10917
767519,10801
767521,15390
767522,10326
767524,10326
767525,15390
767526,12489
767527,10917
767528,10326
767529,12489
767530,10326
767531,15390
767532,10725
767533,10725
767534,10326
767535,10725
767536,10725
767537,10725
767538,10725
767539,10725
767540,10725
767541,10725
767542,10725
767543,10725
767544,10725
767545,10725
767546,10725
767547,10725
767548,10725
767549,10725
767550,10725
767551,10725
767552,10725
767553,10917
767554,10725
767555,10725
767556,10917
767557,10725
767558,10725
767559,10725
767560,10725
767561,10725
767562,10725
767563,10725
767564,10725
767565,10725
767566,10725
767567,12489
767568,10725
767569,10725
767571,12489
767570,10725
767572,10725
767573,12489
767574,10725
767575,12489
767576,10725
767577,10725
767578,12489
767579,10725
767580,10725
767581,10725
767582,10326
767583,10725
767584,10326
767585,10917
767586,10725
767587,10326
767589,10917
767590,10725
767591,12489
767592,15390
767593,10725
767595,10725
767596,10917
767597,15390
767598,10326
767600,12489
767601,15390
767602,15390
767603,10326
767604,59041
767605,59041
767606,10326
767607,15390
767608,10326
767610,10326
767611,10326
767612,10917
767613,15390
767614,10326
767616,10326
767617,10326
767618,15390
767619,10326
767620,10326
767621,10326
767622,59041
767623,59041
767624,10326
767626,10326
767627,10326
767628,10326
767629,15390
767630,15390
767631,15390
767632,10326
767633,10326
767634,10326
767635,10326
767636,10326
767637,15390
767638,15390
767639,10326
767640,10326
767641,10326
767642,10326
767643,10917
767644,15390
767645,10326
767646,10326
767647,10326
767648,10326
767649,10326
767650,10326
767651,11602
767652,15390
767653,15390
767654,10326
767655,10326
767656,11602
767657,10326
767658,10326
767659,13537
767660,10326
767662,15390
767663,10326
767664,10326
767665,10326
767666,10326
767667,59041
767668,10725
767669,10326
767670,10326
767672,15390
767673,10326
767674,10326
767675,10326
767676,10326
767677,10326
767678,10725
767679,12489
767680,10917
767681,15390
767683,10326
767684,59041
767685,10326
767686,10326
767687,15390
767688,10326
767689,59041
767690,10326
767691,10917
767692,10326
767693,59041
767694,10326
767695,10917
767696,10917
767697,10326
767698,10917
767699,10917
767700,10917
767701,10917
767702,10917
767703,10917
767704,10917
767705,10917
767706,10326
767710,10917
767711,10326
767712,10326
767713,15390
767714,15390
767715,59041
767716,10326
767717,15390
767718,10326
767719,10326
767720,10326
767721,10326
767723,15390
767725,10917
767728,15390
767729,10326
767730,10326
767731,10917
767732,10326
767735,15390
767736,10917
767737,10917
767738,10326
767739,15390
767740,10326
767741,10326
767742,15390
767744,10326
767745,10917
767746,10326
767747,15390
767748,10326
767749,10917
767750,15390
767751,15390
767752,10917
767753,10917
767758,15390
767759,15390
767760,10326
767761,15390
767762,15390
767763,15390
767765,10917
767766,10917
767767,10917
767768,10326
767769,10917
767770,10917
767771,15390
767772,10917
767778,12489
767779,10326
767782,15390
767783,17901
767784,10326
767785,17901
767786,17901
767788,17901
767789,10326
767790,10917
767791,10326
767792,10326
767793,17901
767794,17901
767795,10326
767796,10326
767797,10326
767798,10326
767799,15390
767800,10917
767801,10326
767802,10917
767803,10917
767804,10917
767805,10917
767806,10917
767808,10326
767809,10917
767810,10917
767811,10917
767812,10917
767813,10326
767814,10326
767815,10917
767816,10917
767817,10917
767819,12489
767820,10326
767822,10917
767823,10917
767824,10917
767825,10326
767827,10326
767828,12489
767829,10917
767830,10326
767831,10326
767832,10917
767833,10917
767834,10917
767835,10917
767836,10917
767837,10917
767838,10917
767839,10326
767840,10326
767841,10326
767842,17901
767843,17901
767844,10326
767845,17901
767846,10326
767847,10326
767848,10917
767849,10917
767850,10917
767851,10917
767852,10917
767853,10917
767854,10917
767855,10917
767856,10326
767857,10326
767858,10326
767859,10326
767860,10326
767863,10326
767864,10326
767867,10326
767868,15390
767870,10326
767871,15390
767872,10326
767873,10326
767874,12489
767875,15390
767876,10326
767877,10326
767878,10326
767879,10326
767880,10326
767881,10326
767882,10326
767883,10917
767884,10326
767885,10326
767887,10326
767888,10326
767889,10326
767890,10326
767891,10326
767893,10326
767898,10326
767899,10326
767900,10801
767901,10326
767902,10326
767903,10326
767905,10801
767906,10801
767907,10326
767909,10326
767910,10326
767911,10326
767912,10917
767913,10917
767914,10917
767915,10326
767917,10326
767920,10917
767921,10326
767922,10326
767923,10326
767924,10326
767926,10326
767927,10326
767928,10326
767930,10326
767931,10326
767932,17901
767933,10326
767934,10326
767935,10326
767936,10326
767937,10917
767938,10326
767939,10326
767940,10917
767941,10326
767942,10326
767943,17901
767944,17901
767945,10326
767946,10326
767947,10801
767948,17901
767949,17901
767950,17901
767951,10326
767952,10326
767953,10326
767954,10917
767955,12489
767956,10917
767957,10326
767958,10326
767959,10801
767960,10801
767961,10917
767962,10801
767963,10917
767964,10326
767966,10801
767967,10917
767968,10801
767969,10801
767970,10326
767971,10917
767972,10326
767973,75896
767974,10917
767975,10326
767976,13765
767977,13765
767978,10917
767979,15390
767980,15390
767981,10326
767983,10326
767984,15390
767985,13765
767986,10801
767987,10801
767989,10326
767990,75896
767992,10801
767993,10801
767994,10326
767995,10326
767996,10326
767998,15390
767999,10326
768000,10917
768001,12489
768002,10326
768003,10326
768004,10917
768005,15390
768006,10326
768007,10326
768008,75896
768009,10917
768010,10917
768011,10326
768012,10917
768013,10326
768014,10326
768015,10917
768016,10326
768017,10326
768018,10917
768019,10917
768020,12489
768021,15390
768022,12489
768023,15390
768024,10326
768025,15390
768026,10326
768027,10326
768028,10326
768029,10917
768030,12489
768032,10326
768033,10326
768034,10917
768035,11602
768036,10917
768037,10326
768038,11602
768039,10917
768040,10326
768041,13765
768042,10917
768044,10326
768046,38220
768047,10326
768048,10326
768049,10917
768050,10917
768051,10917
768052,10917
768055,10326
768056,10326
768057,10326
768058,10326
768060,17901
768061,10326
768062,10326
768063,10326
768064,10326
768065,12489
768067,115745
768068,10326
768070,10326
768071,10326
768072,38220
768073,10326
768074,12489
768076,12489
768077,10326
768078,12489
768079,10326
768080,12489
768082,10326
768083,10326
768084,12489
768085,12489
768086,10326
768087,12489
768088,12489
768089,12489
768090,12489
768091,10326
768092,13765
768093,115745
768094,10326
768095,10917
768097,10326
768099,10326
768100,10326
768101,10326
768103,10917
768104,10326
768105,15390
768108,10326
768110,10326
768112,10326
768114,10917
768116,10917
768117,10917
768118,10917
768119,10917
768121,10917
768122,10326
768123,10917
768124,10326
768125,10917
768126,10326
768127,10917
768128,10326
768129,15390
768130,10326
768131,10326
768132,10326
768133,10917
768136,10326
768137,10917
768138,10326
768139,10326
768141,15390
768142,10326
768143,115745
768144,15390
768145,10326
768146,10917
768148,10326
768149,10326
768150,10326
768151,10917
768152,10326
768153,115745
768154,15390
768155,10326
768156,10326
768157,10326
768158,115745
768159,10326
768161,10326
768164,10326
768165,10326
768166,10917
768167,10326
768168,10917
768169,10326
768170,115745
768171,10326
768172,10326
768173,10917
768174,10917
768175,10326
768176,10917
768177,10326
768179,10326
768180,10917
768181,10326
768182,10917
768183,10917
768184,10326
768185,10917
768186,10326
768187,10326
768188,10326
768189,10326
768190,10917
768191,10326
768192,10326
768193,10917
768194,10326
768195,10326
768196,10326
768197,10326
768198,10326
768199,10326
768200,10326
768201,10326
768202,10326
768203,10326
768204,10326
768205,10326
768206,10326
768207,10326
768208,10326
768209,10326
768210,10326
768211,10326
768212,10326
768214,10326
768215,17901
768216,17901
768217,10326
768218,10326
768219,10326
768220,10326
768221,10326
768222,10326
768223,10917
768225,10326
768226,10326
768227,17901
768228,10326
768229,17901
768231,10326
768232,17901
768233,10917
768234,10326
768235,10326
768237,10917
768238,10326
768239,59041
768240,59041
768241,59041
768244,12489
768245,10326
768246,59041
768247,59041
768249,10917
768250,17901
768251,17901
768252,10326
768254,10326
768255,59041
768256,59041
768257,10326
768258,10917
768260,12489
768262,10326
768263,10326
768264,12489
768265,10326
768266,10326
768267,10326
768268,10326
768269,12489
768270,10326
768271,10326
768272,10326
